team_api_id,year,wins,team_long_name_y,team_short_name_y,defeats,league_id_y
10172,2015,3,Queens Park Rangers,QPR,13.0,1729.0
10179,2008,4,FC Sion,SIO,8.0,24558.0
10179,2009,12,FC Sion,SIO,15.0,24558.0
10179,2010,14,FC Sion,SIO,12.0,24558.0
10179,2011,17,FC Sion,SIO,12.0,24558.0
10179,2012,15,FC Sion,SIO,10.0,24558.0
10179,2013,8,FC Sion,SIO,18.0,24558.0
10179,2014,11,FC Sion,SIO,18.0,24558.0
10179,2015,15,FC Sion,SIO,14.0,24558.0
10179,2016,8,FC Sion,SIO,6.0,24558.0
10189,2008,7,FC Schalke 04,S04,4.0,7809.0
10189,2009,17,FC Schalke 04,S04,11.0,7809.0
10189,2010,15,FC Schalke 04,S04,11.0,7809.0
10189,2011,16,FC Schalke 04,S04,14.0,7809.0
10189,2012,16,FC Schalke 04,S04,11.0,7809.0
10189,2013,17,FC Schalke 04,S04,10.0,7809.0
10189,2014,19,FC Schalke 04,S04,9.0,7809.0
10189,2015,13,FC Schalke 04,S04,12.0,7809.0
10189,2016,7,FC Schalke 04,S04,6.0,7809.0
10190,2009,6,FC St. Gallen,GAL,7.0,24558.0
10190,2010,12,FC St. Gallen,GAL,20.0,24558.0
10190,2011,3,FC St. Gallen,GAL,10.0,24558.0
10190,2012,9,FC St. Gallen,GAL,3.0,24558.0
10190,2013,16,FC St. Gallen,GAL,13.0,24558.0
10190,2014,11,FC St. Gallen,GAL,13.0,24558.0
10190,2015,11,FC St. Gallen,GAL,17.0,24558.0
10190,2016,4,FC St. Gallen,GAL,11.0,24558.0
10191,2010,4,FC Thun,THU,3.0,24558.0
10191,2011,13,FC Thun,THU,13.0,24558.0
10191,2012,10,FC Thun,THU,16.0,24558.0
10191,2013,14,FC Thun,THU,10.0,24558.0
10191,2014,15,FC Thun,THU,13.0,24558.0
10191,2015,11,FC Thun,THU,15.0,24558.0
10191,2016,4,FC Thun,THU,5.0,24558.0
10192,2008,9,BSC Young Boys,YB,4.0,24558.0
10192,2009,26,BSC Young Boys,YB,6.0,24558.0
10192,2010,18,BSC Young Boys,YB,11.0,24558.0
10192,2011,16,BSC Young Boys,YB,9.0,24558.0
10192,2012,12,BSC Young Boys,YB,10.0,24558.0
10192,2013,14,BSC Young Boys,YB,14.0,24558.0
10192,2014,18,BSC Young Boys,YB,11.0,24558.0
10192,2015,16,BSC Young Boys,YB,7.0,24558.0
10192,2016,13,BSC Young Boys,YB,3.0,24558.0
10194,2008,5,Stoke City,STK,10.0,1729.0
10194,2009,12,Stoke City,STK,15.0,1729.0
10194,2010,13,Stoke City,STK,14.0,1729.0
10194,2011,13,Stoke City,STK,16.0,1729.0
10194,2012,10,Stoke City,STK,11.0,1729.0
10194,2013,8,Stoke City,STK,19.0,1729.0
10194,2014,15,Stoke City,STK,14.0,1729.0
10194,2015,16,Stoke City,STK,12.0,1729.0
10194,2016,6,Stoke City,STK,9.0,1729.0
10199,2008,3,FC Luzern,LUZ,12.0,24558.0
10199,2009,14,FC Luzern,LUZ,12.0,24558.0
10199,2010,18,FC Luzern,LUZ,10.0,24558.0
10199,2011,13,FC Luzern,LUZ,16.0,24558.0
10199,2012,9,FC Luzern,LUZ,11.0,24558.0
10199,2013,15,FC Luzern,LUZ,10.0,24558.0
10199,2014,8,FC Luzern,LUZ,20.0,24558.0
10199,2015,17,FC Luzern,LUZ,10.0,24558.0
10199,2016,8,FC Luzern,LUZ,6.0,24558.0
10205,2008,8,Villarreal CF,VIL,3.0,21518.0
10205,2009,16,Villarreal CF,VIL,12.0,21518.0
10205,2010,20,Villarreal CF,VIL,11.0,21518.0
10205,2011,11,Villarreal CF,VIL,16.0,21518.0
10205,2012,6,Villarreal CF,VIL,8.0,21518.0
10205,2013,8,Villarreal CF,VIL,5.0,21518.0
10205,2014,18,Villarreal CF,VIL,12.0,21518.0
10205,2015,17,Villarreal CF,VIL,10.0,21518.0
10205,2016,8,Villarreal CF,VIL,6.0,21518.0
10211,2010,4,SC Beira Mar,B-M,3.0,17642.0
10211,2011,7,SC Beira Mar,B-M,13.0,17642.0
10211,2012,7,SC Beira Mar,B-M,17.0,17642.0
10211,2013,2,SC Beira Mar,B-M,12.0,17642.0
10212,2008,5,CS Marítimo,MAR,3.0,17642.0
10212,2009,9,CS Marítimo,MAR,13.0,17642.0
10212,2010,9,CS Marítimo,MAR,10.0,17642.0
10212,2011,12,CS Marítimo,MAR,12.0,17642.0
10212,2012,11,CS Marítimo,MAR,10.0,17642.0
10212,2013,10,CS Marítimo,MAR,11.0,17642.0
10212,2014,12,CS Marítimo,MAR,13.0,17642.0
10212,2015,12,CS Marítimo,MAR,13.0,17642.0
10212,2016,5,CS Marítimo,MAR,12.0,17642.0
10213,2008,3,Amadora,AMA,6.0,17642.0
10213,2009,5,Amadora,AMA,6.0,17642.0
10214,2008,6,CD Nacional,NAC,3.0,17642.0
10214,2009,16,CD Nacional,NAC,9.0,17642.0
10214,2010,9,CD Nacional,NAC,12.0,17642.0
10214,2011,8,CD Nacional,NAC,12.0,17642.0
10214,2012,13,CD Nacional,NAC,11.0,17642.0
10214,2013,13,CD Nacional,NAC,9.0,17642.0
10214,2014,9,CD Nacional,NAC,12.0,17642.0
10214,2015,14,CD Nacional,NAC,12.0,17642.0
10214,2016,6,CD Nacional,NAC,9.0,17642.0
10215,2008,3,Académica de Coimbra,ACA,5.0,17642.0
10215,2009,10,Académica de Coimbra,ACA,13.0,17642.0
10215,2010,10,Académica de Coimbra,ACA,12.0,17642.0
10215,2011,7,Académica de Coimbra,ACA,14.0,17642.0
10215,2012,3,Académica de Coimbra,ACA,13.0,17642.0
10215,2013,9,Académica de Coimbra,ACA,17.0,17642.0
10215,2014,6,Académica de Coimbra,ACA,10.0,17642.0
10215,2015,5,Académica de Coimbra,ACA,15.0,17642.0
10215,2016,3,Académica de Coimbra,ACA,11.0,17642.0
10217,2008,4,ADO Den Haag,HAA,10.0,13274.0
10217,2009,7,ADO Den Haag,HAA,18.0,13274.0
10217,2010,12,ADO Den Haag,HAA,14.0,13274.0
10217,2011,14,ADO Den Haag,HAA,14.0,13274.0
10217,2012,7,ADO Den Haag,HAA,15.0,13274.0
10217,2013,9,ADO Den Haag,HAA,18.0,13274.0
10217,2014,10,ADO Den Haag,HAA,11.0,13274.0
10217,2015,10,ADO Den Haag,HAA,13.0,13274.0
10217,2016,6,ADO Den Haag,HAA,6.0,13274.0
10218,2010,4,Excelsior,EXC,11.0,13274.0
10218,2011,7,Excelsior,EXC,19.0,13274.0
10218,2012,3,Excelsior,EXC,12.0,13274.0
10218,2014,3,Excelsior,EXC,6.0,13274.0
10218,2015,7,Excelsior,EXC,16.0,13274.0
10218,2016,3,Excelsior,EXC,10.0,13274.0
10219,2009,4,RKC Waalwijk,RKC,14.0,13274.0
10219,2010,1,RKC Waalwijk,RKC,15.0,13274.0
10219,2011,5,RKC Waalwijk,RKC,9.0,13274.0
10219,2012,13,RKC Waalwijk,RKC,12.0,13274.0
10219,2013,8,RKC Waalwijk,RKC,17.0,13274.0
10219,2014,3,RKC Waalwijk,RKC,8.0,13274.0
10228,2008,8,SC Heerenveen,HEE,4.0,13274.0
10228,2009,14,SC Heerenveen,HEE,14.0,13274.0
10228,2010,14,SC Heerenveen,HEE,14.0,13274.0
10228,2011,9,SC Heerenveen,HEE,11.0,13274.0
10228,2012,15,SC Heerenveen,HEE,11.0,13274.0
10228,2013,15,SC Heerenveen,HEE,11.0,13274.0
10228,2014,13,SC Heerenveen,HEE,9.0,13274.0
10228,2015,13,SC Heerenveen,HEE,12.0,13274.0
10228,2016,6,SC Heerenveen,HEE,7.0,13274.0
10229,2008,13,AZ,ALK,2.0,13274.0
10229,2009,21,AZ,ALK,10.0,13274.0
10229,2010,19,AZ,ALK,6.0,13274.0
10229,2011,20,AZ,ALK,8.0,13274.0
10229,2012,11,AZ,ALK,12.0,13274.0
10229,2013,13,AZ,ALK,15.0,13274.0
10229,2014,14,AZ,ALK,10.0,13274.0
10229,2015,16,AZ,ALK,13.0,13274.0
10229,2016,13,AZ,ALK,3.0,13274.0
10233,2008,8,Genoa,GEN,4.0,10257.0
10233,2009,18,Genoa,GEN,10.0,10257.0
10233,2010,13,Genoa,GEN,16.0,10257.0
10233,2011,14,Genoa,GEN,15.0,10257.0
10233,2012,8,Genoa,GEN,21.0,10257.0
10233,2013,10,Genoa,GEN,13.0,10257.0
10233,2014,13,Genoa,GEN,13.0,10257.0
10233,2015,13,Genoa,GEN,16.0,10257.0
10233,2016,9,Genoa,GEN,9.0,10257.0
10235,2008,5,Feyenoord,FEY,8.0,13274.0
10235,2009,18,Feyenoord,FEY,8.0,13274.0
10235,2010,11,Feyenoord,FEY,10.0,13274.0
10235,2011,16,Feyenoord,FEY,10.0,13274.0
10235,2012,23,Feyenoord,FEY,5.0,13274.0
10235,2013,20,Feyenoord,FEY,9.0,13274.0
10235,2014,19,Feyenoord,FEY,6.0,13274.0
10235,2015,19,Feyenoord,FEY,8.0,13274.0
10235,2016,8,Feyenoord,FEY,6.0,13274.0
10238,2008,3,Vitória Setúbal,SET,7.0,17642.0
10238,2009,7,Vitória Setúbal,SET,20.0,17642.0
10238,2010,5,Vitória Setúbal,SET,13.0,17642.0
10238,2011,8,Vitória Setúbal,SET,11.0,17642.0
10238,2012,7,Vitória Setúbal,SET,14.0,17642.0
10238,2013,9,Vitória Setúbal,SET,20.0,17642.0
10238,2014,9,Vitória Setúbal,SET,14.0,17642.0
10238,2015,9,Vitória Setúbal,SET,13.0,17642.0
10238,2016,1,Vitória Setúbal,SET,13.0,17642.0
10242,2012,2,ES Troyes AC,TRO,10.0,4769.0
10242,2013,6,ES Troyes AC,TRO,7.0,4769.0
10242,2016,3,ES Troyes AC,TRO,15.0,4769.0
10243,2008,13,FC Zürich,ZUR,2.0,24558.0
10243,2009,17,FC Zürich,ZUR,10.0,24558.0
10243,2010,14,FC Zürich,ZUR,11.0,24558.0
10243,2011,19,FC Zürich,ZUR,12.0,24558.0
10243,2012,9,FC Zürich,ZUR,15.0,24558.0
10243,2013,18,FC Zürich,ZUR,12.0,24558.0
10243,2014,18,FC Zürich,ZUR,11.0,24558.0
10243,2015,8,FC Zürich,ZUR,15.0,24558.0
10243,2016,4,FC Zürich,ZUR,9.0,24558.0
10249,2009,10,Montpellier Hérault SC,MON,5.0,4769.0
10249,2010,17,Montpellier Hérault SC,MON,10.0,4769.0
10249,2011,16,Montpellier Hérault SC,MON,13.0,4769.0
10249,2012,21,Montpellier Hérault SC,MON,9.0,4769.0
10249,2013,10,Montpellier Hérault SC,MON,15.0,4769.0
10249,2014,13,Montpellier Hérault SC,MON,13.0,4769.0
10249,2015,15,Montpellier Hérault SC,MON,16.0,4769.0
10249,2016,8,Montpellier Hérault SC,MON,8.0,4769.0
10251,2008,7,Hibernian,HIB,8.0,19694.0
10251,2009,13,Hibernian,HIB,8.0,19694.0
10251,2010,10,Hibernian,HIB,21.0,19694.0
10251,2011,9,Hibernian,HIB,22.0,19694.0
10251,2012,14,Hibernian,HIB,18.0,19694.0
10251,2013,10,Hibernian,HIB,12.0,19694.0
10251,2014,2,Hibernian,HIB,12.0,19694.0
10252,2008,11,Aston Villa,AVL,4.0,1729.0
10252,2009,16,Aston Villa,AVL,11.0,1729.0
10252,2010,12,Aston Villa,AVL,12.0,1729.0
10252,2011,12,Aston Villa,AVL,11.0,1729.0
10252,2012,6,Aston Villa,AVL,18.0,1729.0
10252,2013,11,Aston Villa,AVL,16.0,1729.0
10252,2014,10,Aston Villa,AVL,19.0,1729.0
10252,2015,6,Aston Villa,AVL,25.0,1729.0
10252,2016,2,Aston Villa,AVL,14.0,1729.0
10260,2008,11,Manchester United,MUN,2.0,1729.0
10260,2009,31,Manchester United,MUN,7.0,1729.0
10260,2010,23,Manchester United,MUN,2.0,1729.0
10260,2011,27,Manchester United,MUN,6.0,1729.0
10260,2012,30,Manchester United,MUN,6.0,1729.0
10260,2013,22,Manchester United,MUN,7.0,1729.0
10260,2014,19,Manchester United,MUN,10.0,1729.0
10260,2015,18,Manchester United,MUN,10.0,1729.0
10260,2016,11,Manchester United,MUN,5.0,1729.0
10261,2008,5,Newcastle United,NEW,8.0,1729.0
10261,2009,2,Newcastle United,NEW,10.0,1729.0
10261,2010,6,Newcastle United,NEW,9.0,1729.0
10261,2011,13,Newcastle United,NEW,10.0,1729.0
10261,2012,16,Newcastle United,NEW,16.0,1729.0
10261,2013,16,Newcastle United,NEW,15.0,1729.0
10261,2014,12,Newcastle United,NEW,20.0,1729.0
10261,2015,7,Newcastle United,NEW,22.0,1729.0
10261,2016,5,Newcastle United,NEW,9.0,1729.0
10264,2008,5,SC Braga,BRA,2.0,17642.0
10264,2009,18,SC Braga,BRA,5.0,17642.0
10264,2010,18,SC Braga,BRA,8.0,17642.0
10264,2011,14,SC Braga,BRA,6.0,17642.0
10264,2012,19,SC Braga,BRA,7.0,17642.0
10264,2013,15,SC Braga,BRA,14.0,17642.0
10264,2014,12,SC Braga,BRA,8.0,17642.0
10264,2015,16,SC Braga,BRA,11.0,17642.0
10264,2016,9,SC Braga,BRA,5.0,17642.0
10265,2008,10,Wisła Kraków,WIS,4.0,15722.0
10265,2009,22,Wisła Kraków,WIS,3.0,15722.0
10265,2010,14,Wisła Kraków,WIS,7.0,15722.0
10265,2011,17,Wisła Kraków,WIS,10.0,15722.0
10265,2012,9,Wisła Kraków,WIS,12.0,15722.0
10265,2013,15,Wisła Kraków,WIS,9.0,15722.0
10265,2014,11,Wisła Kraków,WIS,10.0,15722.0
10265,2015,7,Wisła Kraków,WIS,11.0,15722.0
10265,2016,3,Wisła Kraków,WIS,2.0,15722.0
10267,2008,9,Valencia CF,VAL,4.0,21518.0
10267,2009,17,Valencia CF,VAL,10.0,21518.0
10267,2010,21,Valencia CF,VAL,11.0,21518.0
10267,2011,23,Valencia CF,VAL,8.0,21518.0
10267,2012,14,Valencia CF,VAL,15.0,21518.0
10267,2013,18,Valencia CF,VAL,13.0,21518.0
10267,2014,16,Valencia CF,VAL,9.0,21518.0
10267,2015,18,Valencia CF,VAL,7.0,21518.0
10267,2016,6,Valencia CF,VAL,11.0,21518.0
10268,2013,4,Elche CF,ELC,8.0,21518.0
10268,2014,7,Elche CF,ELC,18.0,21518.0
10268,2015,9,Elche CF,ELC,9.0,21518.0
10269,2008,7,VfB Stuttgart,STU,6.0,7809.0
10269,2009,15,VfB Stuttgart,STU,9.0,7809.0
10269,2010,15,VfB Stuttgart,STU,13.0,7809.0
10269,2011,15,VfB Stuttgart,STU,12.0,7809.0
10269,2012,16,VfB Stuttgart,STU,10.0,7809.0
10269,2013,10,VfB Stuttgart,STU,16.0,7809.0
10269,2014,7,VfB Stuttgart,STU,19.0,7809.0
10269,2015,9,VfB Stuttgart,STU,18.0,7809.0
10269,2016,5,VfB Stuttgart,STU,9.0,7809.0
10278,2010,5,Hércules Club de Fútbol,HER,7.0,21518.0
10278,2011,4,Hércules Club de Fútbol,HER,14.0,21518.0
10281,2008,7,Real Valladolid,VAL,7.0,21518.0
10281,2009,8,Real Valladolid,VAL,17.0,21518.0
10281,2010,4,Real Valladolid,VAL,11.0,21518.0
10281,2012,6,Real Valladolid,VAL,7.0,21518.0
10281,2013,8,Real Valladolid,VAL,18.0,21518.0
10281,2014,4,Real Valladolid,VAL,8.0,21518.0
108893,2010,1,AC Arles-Avignon,ARL,13.0,4769.0
108893,2011,2,AC Arles-Avignon,ARL,11.0,4769.0
158085,2013,3,FC Arouca,ARO,8.0,17642.0
158085,2014,8,FC Arouca,ARO,15.0,17642.0
158085,2015,8,FC Arouca,ARO,15.0,17642.0
158085,2016,9,FC Arouca,ARO,3.0,17642.0
177361,2015,6,Termalica Bruk-Bet Nieciecza,TBN,9.0,15722.0
177361,2016,2,Termalica Bruk-Bet Nieciecza,TBN,4.0,15722.0
188163,2015,1,Tondela,TON,11.0,17642.0
188163,2016,7,Tondela,TON,9.0,17642.0
208931,2015,2,Carpi,CAP,11.0,10257.0
208931,2016,7,Carpi,CAP,7.0,10257.0
274581,2014,6,Royal Excel Mouscron,MOP,10.0,1.0
274581,2015,6,Royal Excel Mouscron,MOP,18.0,1.0
274581,2016,2,Royal Excel Mouscron,MOP,4.0,1.0
